schema,table_name,column_name,datatype,nullable,is_pk,definition
SCM,"SXARCMERATransactionSetClaimServiceLineAdjustment","MSRowVersion","timestamp",false,false,"Optimistic lock identifier using rowversion datatype."
SCM,"SXARCMERATransactionSetClaimServiceLineAdjustment","ERATransactionSetClaimServiceLineAdjustmentID","bigint",false,true,"Auto generated unique primary key value."
SCM,"SXARCMERATransactionSetClaimServiceLineAdjustment","ERATransactionSetClaimServiceLineID","bigint",false,false,"foreign key reference to table SXARCMERATransactionSetClaimServiceLine"
SCM,"SXARCMERATransactionSetClaimServiceLineAdjustment","GroupCode","varchar(2)",false,false,"Stores a claim adjustment group code"
SCM,"SXARCMERATransactionSetClaimServiceLineAdjustment","ReasonCode","varchar(5)",false,false,"Stores a claim adjustment reason code"
SCM,"SXARCMERATransactionSetClaimServiceLineAdjustment","Amount","SXACurrencyDt",false,false,"Amount of the adjustment"
SCM,"SXARCMERATransactionSetClaimServiceLineAdjustment","Quantity","SXACurrencyDt",true,false,"Adjustment quantity"
SCM,"SXARCMERATransactionSetClaimServiceLineAdjustment","ClaimAdjustmentReasonCodeDictionaryDetailsID","int",true,false,"A foreign key to the ClaimAdjustmentReasonCodeDictionaryDetailsID column in the SXARCMClaimAdjustmentReasonCodeDictionaryDetails table."
SCM,"SXARCMERATransactionSetClaimServiceLineAdjustment","StatusID","int",false,false,"Value indicating the status of a record"
SCM,"SXARCMERATransactionSetClaimServiceLineAdjustment","TransactionCodeMasterID","int",true,false,"A foreign key to the TransactionCodeMasterID column in the SXARCMTransactionCodeMaster table."
SCM,"SXARCMERATransactionSetClaimServiceLineAdjustment","TransactionID","bigint",true,false,"A foreign key to the TransactionID column in the SXARCMTransaction table."
SCM,"SXARCMERATransactionSetClaimServiceLineAdjustment","TransactionYear","int",true,false,"A foreign key to the TransactionYear column in the SXARCMTransaction table."
SCM,"SXARCMERATransactionSetClaimServiceLineAdjustment","IsDenialConfigurationProcessed","bit",false,false,"This column is to store weather Denial Configuration processed or not for this recordset."
SCM,"SXARCMERATransactionSetClaimServiceLineAdjustment","MSReplrowguid","uniqueidentifier",false,false,"Unique GUID used to support merge replication."
SCM,"SXARCMERATransactionSetClaimServiceLineAdjustment","IsRedundantAdjustment","bit",false,false,"flag for if adj at time of billing will be used instead of 835 adj"
SCM,"SXARCMContentAccountGroupFacilityCode","Build","int",false,false,"Identifies the build number and patch level of the software that inserted/updated this row. The format is the Build number followed by 3 digits for the patch level which is typically 000. The build number is tied to specific versions of the software, e.g. Sunrise 15.3 is Build 5021, Sunrise 16.3 is Build 5503."
SCM,"SXARCMContentAccountGroupFacilityCode","TouchedBy","varchar(50)",false,false,"Information about the user that last updated the row. This will typically be the UserID (IDCode from CV3User table) and may be prefixed with an environment identifier followed by an underscore, e.g. b96d2bf5_jongmore."
SCM,"SXARCMContentAccountGroupFacilityCode","TouchedWhenUTC","datetimeoffset(3)",false,false,"The date and time that the row was last updated including the time zone offset from UTC, for example 2015-01-30 04:55:04.372 -05:00. The date and time is based on the Enterprise Time Zone."
SCM,"SXARCMContentAccountGroupFacilityCode","CreatedBy","varchar(50)",false,false,"Information about the user that created the row. This will typically be the UserID (IDCode from CV3User table) and may be prefixed with an environment identifier followed by an underscore, e.g. b96d2bf5_jongmore."
SCM,"SXARCMContentAccountGroupFacilityCode","CreatedWhenUTC","datetimeoffset(3)",false,false,"The date and time that the row was created including the time zone offset from UTC, for example 2015-01-30 04:55:04.372 -05:00. The date and time is based on the Enterprise Time Zone."
SCM,"SXARCMContentAccountGroupFacilityCode","MSRowVersion","timestamp",false,false,"Optimistic lock identifier using rowversion datatype."
SCM,"SXARCMContentAccountGroupFacilityCode","MSReplrowguid","uniqueidentifier",false,false,"Unique GUID used to support merge replication."
SCM,"SXARCMContentAccountGroupFacilityCode","ContentAccountGroupFacilityCodeID","bigint",false,true,"Auto generated unique primary key value."
SCM,"SXARCMContentAccountGroupFacilityCode","ContentID","int",false,false,"A foreign key to the ContentID column in the SXARCMContent table."
SCM,"SXARCMContentAccountGroupFacilityCode","AccountGroupType","int",false,false,"Enum value for Type of visit"
SCM,"SXARCMContentAccountGroupFacilityCode","FacilityCodeID","int",false,false,"Value contains Type code/Type of bill"
SCM,"SXARCMContentAccountGroupFacilityCode","VersionNumber","int",false,false,"Stores Version Number of the current Report Type"
SCM,"SXARCMEpisode","Build","int",false,false,"Identifies the build number and patch level of the software that inserted/updated this row. The format is the Build number followed by 3 digits for the patch level which is typically 000. The build number is tied to specific versions of the software, e.g. Sunrise 15.3 is Build 5021, Sunrise 16.3 is Build 5503."
SCM,"SXARCMEpisode","TouchedBy","varchar(50)",false,false,"Information about the user that last updated the row. This will typically be the UserID (IDCode from CV3User table) and may be prefixed with an environment identifier followed by an underscore, e.g. b96d2bf5_jongmore."
SCM,"SXARCMEpisode","TouchedWhenUTC","datetimeoffset(3)",false,false,"The date and time that the row was last updated including the time zone offset from UTC, for example 2015-01-30 04:55:04.372 -05:00. The date and time is based on the Enterprise Time Zone."
SCM,"SXARCMEpisode","CreatedBy","varchar(50)",false,false,"Information about the user that created the row. This will typically be the UserID (IDCode from CV3User table) and may be prefixed with an environment identifier followed by an underscore, e.g. b96d2bf5_jongmore."
SCM,"SXARCMEpisode","CreatedWhenUTC","datetimeoffset(3)",false,false,"The date and time that the row was created including the time zone offset from UTC, for example 2015-01-30 04:55:04.372 -05:00. The date and time is based on the Enterprise Time Zone."
SCM,"SXARCMEpisode","MSRowVersion","timestamp",false,false,"Optimistic lock identifier using rowversion datatype."
SCM,"SXARCMEpisode","EpisodeID","bigint",false,true,"Auto generated unique primary key value."
SCM,"SXARCMEpisode","PrincipalVisitID","bigint",true,false,"Referred from SCM Database"
SCM,"SXARCMEpisode","FinancialEntityID","int",true,false,"A foreign key to the FinancialEntityID column in the SXARCMFinancialEntity table."
SCM,"SXARCMEpisode","FinancialClassID","int",true,false,"A foreign key to the FinancialClassID column in the SXARCMFinancialClass table."
SCM,"SXARCMEpisode","StatusChangeUTC","datetimeoffset(3)",true,false,"Date when Episode status changed"
SCM,"SXARCMEpisode","FinancialClassHistory","xml",true,false,"Stores details of previous financial class along with the date when it was changed"
SCM,"SXARCMEpisode","EpisodeCreationRuleID","bigint",true,false,"A foreign key to the EpisodeCreationRuleID column in the SXARCMEpisodeCreationRule table."
SCM,"SXARCMEpisode","IsManual","bit",true,false,"Flag for check whether this episode Created manually or System Generated"
SCM,"SXARCMEpisode","EpisodeStatusId","int",true,false,"A foreign key to the EpisodeStatusId column in the SXARCMEpisodeStatus table."
SCM,"SXARCMEpisode","AbstractType","int",false,false,"Various statuses are None, Pre Receivable, Pending Receivable, Active Receivable,Zero Balance, Other Account Receivable."
SCM,"SXARCMEpisode","StatusHistory","xml",true,false,"This stores all the pervious statuses and date when it was changed."
SCM,"SXARCMEpisode","FinancialClassChangeReasonID","int",true,false,"FK Key Reference to SXARCMFinancialClassChangeReason table"
SCM,"SXARCMEpisode","EpisodeName","varchar(50)",true,false,"Episode Name"
SCM,"SXARCMEpisode","IsNonReceivable","bit",false,false,"Flag to check is non patient episode or not"
SCM,"SXARCMEpisode","LocationID","HVCIDdt",true,false,"Enterprise / Facility / Location ID from the CV3Location table in AM"
SCM,"SXARCMEpisode","ReceivableAssetUID","bigint",true,false,"Receivable Asset UID(FK to SXARCMReceivableAssetUID)"
SCM,"SXARCMEpisode","EpisodeCreationConfigurationID","int",true,false,"A foreign key to the EpisodeCreationConfigurationID column in the SXARCMEpisodeCreationConfiguration table."
SCM,"SXARCMEpisode","IsPrincipalVisitOverriden","bit",false,false,"Flag to identify Principal Visit Overridden or not."
SCM,"SXARCMEpisode","OverridenVisitTypeID","bigint",true,false,"Overridden Visit Type ID(Referring from CV3VisitType)"
SCM,"SXARCMEpisode","EpisodeYear","int",false,true,"Primary key"
SCM,"SXARCMEpisode","EpisodeSubTypeID","int",true,false,"A foreign key to the EpisodeSubTypeID column in the SXARCMEpisodeSubType table."
SCM,"SXARCMEpisode","Balance","numeric(23, 4)",true,false,"To store the total balance of episode"
SCM,"SXARCMEpisode","TotalCharges","SXACurrencyDt",false,false,"To store the total charges of episode"
SCM,"SXARCMEpisode","TotalPayments","SXACurrencyDt",false,false,"To store the total payments of episode"
SCM,"SXARCMEpisode","EpisodeCombineType","int",true,false,"Stored the Episode Combine Type"
SCM,"SXARCMEpisode","IsEpisodeReviewCompleted","bit",true,false,"stores value if episode review is done after combining episodes"
SCM,"SXARCMEpisode","TotalAdjustments","SXACurrencyDt",false,false,"To store the total adjustments of episode"
SCM,"SXARCMEpisode","LastPaymentAmount","SXACurrencyDt",false,false,"To store the last payment amount of episode"
SCM,"SXARCMEpisode","EpisodeCombineConfigDetailID","int",true,false,"A foreign key to the EpisodeCombineConfigDetailID column in the SXARCMEpisodeCombineConfigDetail table."
SCM,"SXARCMEpisode","FromDate","date",false,false,"Stores Episode From Date"
SCM,"SXARCMEpisode","ThroughDate","date",true,false,"Stores Episode Through Date"
SCM,"SXARCMEpisode","IntervalThroughDate","date",true,false,"Stores Episode Interval Through Date"
SCM,"SXARCMEpisode","LastPaymentDate","date",true,false,"Stores Last payment date for payment"
SCM,"SXARCMEpisode","FinancialClassLastChangeDateUTC","datetimeoffset(3)",true,false,"The date-time of the last change made to the episode financial class."
SCM,"SXARCMEpisode","MSReplrowguid","uniqueidentifier",false,false,"Unique GUID used to support merge replication."
SCM,"SXARCMEpisode","IsRebillRequested","bit",false,false,"Flag is used for activating Rebill process or not."
SCM,"SXARCMEpisode","RenderingProviderID","HVCIDdt",true,false,"This columns indicates the RenderingProviderID linked to Episode for which the Episode was created using rule"
SCM,"SXARCMEpisode","IsEpisodeRecastReviewNeeded","bit",false,false,"Column contains the Episode Recast Review Needed Flag"
SCM,"SXARCMEpisode","IsEpisodeRecastReviewed","bit",false,false,"Column contains the Episode Recast Review Reviewed Flag"
SCM,"SXARCMEpisode","EpisodeGroupType","int",true,false,"Stores episode's group type"
SCM,"SXARCMEpisode","IsRetired","bit",false,false,"Stores episode is retired."
SCM,"SXARCMEpisode","EpisodeSplitConfigurationID","int",true,false,"A foreign key to the EpisodeSplitConfigurationID column in the SXARCMEpisodeSplitConfiguration table."
SCM,"SXARCMEpisode","TransactionCodeMasterID","int",true,false,"A foreign key to the TransactionCodeMasterID column in the SXARCMTransactionCodeMaster table."
SCM,"SXARCMEpisode","ProspectiveCombineCategory","tinyint",true,false,"Stores the calculative value indicating future combine type of Episode.ProspectiveCombineCategory this column will store number like 1,2,3 which indicates IO, OO, MB respectively and will add those using UI."
SCM,"SXARCMEpisode","LogicalEpisodeID","int",true,false,"A foreign key to the LogicalEpisodeID column in the SXARCMLogicalEpisode table."
SCM,"SXARCMEpisode","IsLegacyNPNREpisode","bit",false,false,"Store Is legacy epiosde or not"
SCM,"SXARCMEpisode","EpisodeFrequencyTypeID","int",true,false,"A foreign key to the EpisodeFrequencyTypeID column in the SXARCMEpisodeFrequencyType table."
SCM,"SXACRTileRxMedDetail","Build","int",false,false,"Identifies the build number and patch level of the software that inserted/updated this row. The format is the Build number followed by 3 digits for the patch level which is typically 000. The build number is tied to specific versions of the software, e.g. Sunrise 15.3 is Build 5021, Sunrise 16.3 is Build 5503."
