schema,table_name,definition,column_count,has_pk
SCM,"SXAHMEducationalMaterial","This Health Management patient data table stores the educational materials that were presented to individuals such that may understand and consider information related to procedures, medications, and immunizations.",14,true
SCM,"SXASRGServiceSubGroup","Name of a subgroup within a surgical specialty, like pediatrics.",11,true
SCM,"SXARCMBillingCodeConfiguration","Contains the configurations required to populate the billing codes on claim. like rule",17,true
SCM,"CV3MedicationForm","Dictionary of Medication Forms.",13,true
SCM,"SXARCMERATransactionSetClaimServiceLineRemark","table holding remark codes for a claim service line",12,true
SCM,"SXAAMVisitDisplayColumn","This table will contain the columns that will be used to display in the Visit Display grid.Provide the ability to show a listing of the patient�s visits and allow the user to select and place the visit into context.  This will solve the workflow problem in which a user had to go to Find Patient again in order to get access to the patient�s other visits",13,true
SCM,"SXARCMFacilityInstIdentifierExceptionConfigDetail","The table will store the information about exception details for selected facility",12,true
SCM,"SXACRCatalogLocGroupXref","This table cross references CRCatalog and location group.  A view can be assigned to one or more location groups.  Each location group can have many views associated with it.",13,true
SCM,"SXAIMMImmunizationReconciliation","This table holds the data for the patient immunization history while it is waiting for reconciliation",41,true
SCM,"SXASRGCodingSchemeAssignment","To store Coding Scheme Assignment information for Surgery area like Pre/Post-op Diagnosis, Health Issue and Procedure.",12,true
SCM,"SXAEISBasicRepairOperation","Holds data related to merges so the records can be unmerged and placed in their original state prior to the merge",11,true
SCM,"SXASRGPreferenceCard","This surgery table is used to contain the preference cards for surgeons and procedures.",18,true
SCM,"SXARCMERFile","To store Expected Reimbursement File information",16,true
SCM,"SXAAMBClientPrescription","For the Outpatient Medication Profile within Ambulatory, the system needs to keep a record of all the prescriptions assigned to a given patient.  This table stores that information.
Store the prescription data",98,true
SCM,"SXARCMElectronicFileConfiguration","Storing Electronic File Configuration with physical path information",12,true
SCM,"CV3ClientDocDetailCUR","A cross reference between cv3ClientDocument and SXACDClientDocDetailText. This table also contains metadata relating to the document, including the text format.",30,true
SCM,"SXARCMRemittanceSearch","Storing Remittance Search information like Remittance, Patient etc.",11,true
SCM,"SXARCMPPS3MProduct","Table containing list of 3M grouper plus content service (GPCS) products available for use within the SFM Prospective Payment System (PPS) implementation.",18,true
SCM,"SXAMMRecipe","This Table holds the records of compounding Recipes",27,true
SCM,"SXARCMPOAGrouper","To store POA Grouper data",13,true
SCM,"SXARCMSubDepartmentCodeMaster","Dictionary Table for Sub Departmental Code Master",12,true
SCM,"SXACDClientDocDetailTextARC","Contains older document  records. This table will be used to store the complete document text for a document stored in CV3ClientDocument.",11,false
SCM,"SXASRGCaseDelayReasonXRef","Table containing the case delay reasons.",11,true
SCM,"SXAEDI835ProcessingError","Stores the 835 messages processing error log.",9,true
SCM,"SXARCMNYFacilityType","This table is created to store the NYFacilityType details.",12,true
SCM,"SXARCMClaimQueue","PHI: Represents queue. Data is dynamic and expected to be emptied and filled with new values every day",11,true
SCM,"SXARCMPriceMethodCodeMaster","This table is used to manage Price Method Code Master records used in price configuration",10,true
SCM,"SXASRGCodedProcedureImplementationDetail","This table stores the implementation details used to process uploaded coded procedure files",14,true
SCM,"SXACDClientDocSubmissionSetXref","This table stores the link between client documents and its related submission set.",11,true
SCM,"SXARCMSearchTypeMasterSearchFieldXref","This store information of mapping of Table SearchTypeMaster and SearchfieldMaster",10,true
SCM,"CV3User","Contains user account information (user name, last name, first name, etc.)",50,true
SCM,"SXAAMBeRX271TransDetail","PHI: SXAAMBeRX271TransDetail table will be the operational table and at any point will only have the last 270/271 response for a patient (clientGUID), if exists. When inserting a new response for a patient, all previous record for the patient will be deleted. A eligibility request/response for a patient is valid for only 24 hours. Purge any data older than 2 years from both the tables From RxWriter dialog or Check Eligibility dialog, a 270 eligibility request will be issued to RXHUB (eRX vendor) and RXHUB will always return a valid 271 response or an error response after contacting all relevant PBMs o(Pharmacy Benefit Managers) or Clearing Houses and consolidating the messages to one single response from RXHUB.",55,true
SCM,"SXAESEventCategoryEventXREF","XREF Table that will link the Events in SXAESEvent to the categories in SXAESEventCategory.",11,true
SCM,"CV3ObservationEntryItem","Configuration table which stores the observations which were placed on a flowsheet or note",49,true
SCM,"SXACDClientDocDraft","Table to contain the cached updates to documents that are in progress incase of an error where the user loses their work before saving.",20,true
SCM,"SXACDLMRelatedCode","It will hold the ListManager lists and their related codes.",12,true
SCM,"SXAEISEntityDefinition","Meta Data table which defines an entities and associates them with a data model",24,true
SCM,"SXACCReportableConditionTriggerCode","SCM will require a set of trigger codes, that will be provided by the CDC. The RCTC are maintained by the CSTE / CDC Reportable Condition Knowledge Management System (RCKMS) Project. These trigger codes will be used in tests to determine if an eICR needs to be created. ATP will consume this list and provide to SCM.",13,true
SCM,"SXARCMERSemiPrivateRateFacilityLocationXref","This entity contains semi private rate for facility location.",11,true
SCM,"SXARCMViewpointConfig","This entity will hold the SFM viewpoint configuration.",18,true
SCM,"SXARCMSunriseXASolution","System dictionary  for Find patient Extended configuration",11,true
SCM,"CV3OrderFieldState","Store the �state� of order entry field when an order or order set is placed.  A row will be created for an order entry field if any of its following states are altered by MLM:  IsVisible, IsMandatory, and/ or IsReadOnly",20,true
SCM,"SXAAMDictionaryDependencyData","Contains the dictionary dependency tree data",11,true
SCM,"SXAANCExamStateTransitionAction","Config table to store exam status and action to occur",13,true
SCM,"SXARCM835RemittanceErrorCode","Storing 835 Remittance Error Code Information like Invalid Transaction Code, Claim Out of Balance etc.",11,true
SCM,"SXASCLAgeGroup","Sunrise Charge Logic Age Group table",11,true
SCM,"SXACCClientHealthConcern","A health concern for a patient.",24,true
SCM,"SXASRGHealthIssueDepartmentSetting","Contains the department settings related to health issues.",17,true
SCM,"SXARCMTransactionTransferLog","This table will get used to store the information related to Transaction , Episode and Visit when transaction is getting transgerred during Recast and VisitMerge",18,true
SCM,"SXAESResourceUserRightPrivilegesXREF","Store Custom Security Rights for a Resource where the Security Rights Category is 'Scheduling'",7,true
SCM,"SXAHMEducationalMaterialType","This Health Management configuration dictionary defines the types of Educational Material that are available.  If the Education Material is a Vaccine Information Sheet, this will be indicated by the IsVIS flag.",13,true
SCM,"CV3CatalogItemTask","Tasks which are to be performed when an order is placed.",47,true
SCM,"SXARCMAbstractProcedureAnesthesiaMappingDetail","Storing Patient Visit Abstract Procedure Anesthesia Mapping Detail",16,true
SCM,"SXACDExDocSection","Represents collection of Sections available for the Exchange Document configuration.",12,true
SCM,"SXAANCMigStatusMap","Migration for status mapping table",11,true
SCM,"SXARCMChangeFinClassConfigType","This table will contain data for Change Financial Class Configuration Type",11,true
SCM,"SXAAMClientEmployment","This table associates a client with a particular employer and employment type.",21,true
SCM,"SXAFBTab","Contains the Tab definition. A Form can contain one or more Tabs.",16,true
SCM,"SXARCMSRReportHeaderTemplateLayoutMaster","This Table would consist the ID and Name of the Dynamically loading of the control.",10,true
SCM,"SXADMDiseaseQuestion","Assignment of custom questions to diseases, with assignment-specific data such as IsRequired and DefaultValue.  Also specifies global custom questions, which are implicitly mapped to every disease.",16,true
SCM,"SXASCLIVSite","Sunrise Charge Logic table for IV Sites",11,true
SCM,"SXASRGSurgeryTimeType","Contains the user defined surgery times that can be tracked during a surgery case.",21,true
SCM,"CV3SNToolbarConfig","To save the SN toolbar configuration made by user",12,true
SCM,"SXACDDocumentTemplateType","Dictionary of Document Template Type Names",10,true
